NOTE,PROCEDURE,MOD,PAR_AMOUNT,NON-PAR AMOUNT,LIMITING CHARGE
,50325,,168.61,160.18,184.21
,50327,,232.75,221.11,254.28
,50328,,204.09,193.89,222.97
,50329,,192.88,183.24,210.73
,50340,,1030.95,979.40,1126.31
,50360,,2619.18,2488.22,2861.45
,50365,,3114.51,2958.78,3402.60
,50370,,1303.16,1238.00,1423.70
,50380,,2189.06,2079.61,2391.55
,50382,,967.48,919.11,1056.98
#,50382,,252.68,240.05,276.06
,50384,,830.41,788.89,907.22
#,50384,,228.28,216.87,249.40
,50385,,979.83,930.84,1070.47
#,50385,,217.56,206.68,237.68
,50386,,731.83,695.24,799.53
#,50386,,165.22,156.96,180.50
,50387,,529.93,503.43,578.94
#,50387,,83.42,79.25,91.14
,50389,,398.02,378.12,434.84
#,50389,,53.85,51.16,58.83
,50390,,94.99,90.24,103.78
,50391,,127.92,121.52,139.75
#,50391,,100.47,95.45,109.77
,50396,,115.81,110.02,126.52
,50400,,1183.18,1124.02,1292.62
,50405,,1427.74,1356.35,1559.80
,50430,,613.76,583.07,670.53
#,50430,,154.33,146.61,168.60
,50431,,311.17,295.61,339.95
#,50431,,66.45,63.13,72.60
,50432,,874.81,831.07,955.73
#,50432,,204.24,194.03,223.13
,50433,,1089.75,1035.26,1190.55
#,50433,,254.19,241.48,277.70
,50434,,874.35,830.63,955.22
#,50434,,191.18,181.62,208.86
,50435,,573.80,545.11,626.88
#,50435,,99.84,94.85,109.08
,50436,,149.91,142.41,163.77
,50437,,248.04,235.64,270.99
,50500,,1392.06,1322.46,1520.83
,50520,,1252.56,1189.93,1368.42
,50525,,1589.84,1510.35,1736.90
,50526,,1703.06,1617.91,1860.60
,50540,,1174.53,1115.80,1283.17
,50541,,941.04,893.99,1028.09
,50542,,1189.43,1129.96,1299.45
,50543,,1525.56,1449.28,1666.67
,50544,,1269.76,1206.27,1387.21
,50545,,1367.33,1298.96,1493.80
,50546,,1238.08,1176.18,1352.61
,50547,,1732.95,1646.30,1893.25
,50548,,1375.24,1306.48,1502.45
,50551,,368.10,349.70,402.16
#,50551,,299.01,284.06,326.67
,50553,,395.02,375.27,431.56
#,50553,,319.79,303.80,349.37
,50555,,421.29,400.23,460.26
#,50555,,347.04,329.69,379.14
,50557,,428.36,406.94,467.98
#,50557,,351.52,333.94,384.03
,50561,,487.47,463.10,532.57
#,50561,,402.23,382.12,439.44
,50562,,589.39,559.92,643.91
,50570,,500.76,475.72,547.08
,50572,,540.58,513.55,590.58
,50574,,574.51,545.78,627.65
,50575,,725.55,689.27,792.66
,50576,,572.64,544.01,625.61
,50580,,617.65,586.77,674.79
,50590,,753.12,715.46,822.78
#,50590,,588.14,558.73,642.54
,50592,,2684.90,2550.66,2933.26
#,50592,,343.85,326.66,375.66
,50593,,3591.02,3411.47,3923.19
#,50593,,459.30,436.34,501.79
,50600,,960.75,912.71,1049.62
,50605,,1077.78,1023.89,1177.47
,50606,,471.82,448.23,515.46
#,50606,,142.19,135.08,155.34
,50610,,967.49,919.12,1056.99
,50620,,925.57,879.29,1011.18
,50630,,915.20,869.44,999.86
,50650,,1068.20,1014.79,1167.01
,50660,,1170.69,1112.16,1278.98
,50684,,125.91,119.61,137.55
#,50684,,51.65,49.07,56.43
,50686,,144.55,137.32,157.92
#,50686,,90.63,86.10,99.02
,50688,,78.36,74.44,85.61
,50690,,118.14,112.23,129.06
#,50690,,70.35,66.83,76.85
,50693,,956.80,908.96,1045.30
#,50693,,203.25,193.09,222.05
,50694,,1075.01,1021.26,1174.45
#,50694,,265.28,252.02,289.82
,50695,,1293.03,1228.38,1412.64
#,50695,,340.92,323.87,372.45
,50700,,949.60,902.12,1037.44
,50705,,1748.06,1660.66,1909.76
#,50705,,180.91,171.86,197.64
,50706,,807.55,767.17,882.25
#,50706,,181.20,172.14,197.96
,50715,,1268.11,1204.70,1385.41
,50722,,1071.53,1017.95,1170.64
,50725,,1128.21,1071.80,1232.57
,50727,,528.18,501.77,577.04
,50728,,719.20,683.24,785.73
,50740,,1324.42,1258.20,1446.93
,50750,,1180.65,1121.62,1289.86
,50760,,1176.55,1117.72,1285.38
,50770,,1180.65,1121.62,1289.86
,50780,,1152.82,1095.18,1259.46
,50782,,1100.41,1045.39,1202.20
,50783,,1154.06,1096.36,1260.81
,50785,,1245.63,1183.35,1360.85
,50800,,945.25,897.99,1032.69
,50810,,1517.13,1441.27,1657.46
,50815,,1253.84,1191.15,1369.82
,50820,,1347.58,1280.20,1472.23
,50825,,1683.88,1599.69,1839.64
,50830,,1841.61,1749.53,2011.96
,50840,,1260.29,1197.28,1376.87
,50845,,1284.46,1220.24,1403.28
,50860,,969.18,920.72,1058.83
,50900,,864.31,821.09,944.25
,50920,,903.94,858.74,987.55
,50930,,1127.00,1070.65,1231.25
,50940,,909.73,864.24,993.88
,50945,,993.94,944.24,1085.88
,50947,,1418.00,1347.10,1549.17
,50948,,1299.38,1234.41,1419.57
,50951,,386.62,367.29,422.38
#,50951,,312.69,297.06,341.62
,50953,,408.23,387.82,445.99
#,50953,,332.03,315.43,362.74
,50955,,436.02,414.22,476.35
#,50955,,358.53,340.60,391.69
,50957,,439.92,417.92,480.61
#,50957,,360.17,342.16,393.48
,50961,,397.23,377.37,433.98
#,50961,,322.97,306.82,352.84
,50970,,377.06,358.21,411.94
,50972,,363.69,345.51,397.34
,50974,,481.60,457.52,526.15
,50976,,475.16,451.40,519.11
,50980,,362.06,343.96,395.55
,51020,,483.98,459.78,528.75
,51030,,487.75,463.36,532.86
,51040,,299.80,284.81,327.53
,51045,,518.91,492.96,566.90
,51050,,485.74,461.45,530.67
,51060,,599.46,569.49,654.91
,51065,,596.88,567.04,652.10
,51080,,420.59,399.56,459.49
,51100,,74.51,70.78,81.40
#,51100,,40.28,38.27,44.01
,51101,,152.84,145.20,166.98
#,51101,,52.44,49.82,57.29
,51102,,240.10,228.10,262.32
#,51102,,145.18,137.92,158.61
,51500,,654.60,621.87,715.15
,51520,,612.03,581.43,668.64
,51525,,880.23,836.22,961.65
,51530,,790.23,750.72,863.33
,51535,,799.86,759.87,873.85
,51550,,995.33,945.56,1087.39
,51555,,1296.57,1231.74,1416.50
,51565,,1318.19,1252.28,1440.12
,51570,,1510.23,1434.72,1649.93
,51575,,1856.60,1763.77,2028.34
,51580,,1938.34,1841.42,2117.63
,51585,,2155.37,2047.60,2354.74
,51590,,1975.86,1877.07,2158.63
,51595,,2236.30,2124.49,2443.16
,51596,,2409.92,2289.42,2632.83
,51597,,2358.12,2240.21,2576.24
,51600,,205.72,195.43,224.74
#,51600,,43.97,41.77,48.04
,51605,,39.40,37.43,43.04
,51610,,128.08,121.68,139.93
#,51610,,65.13,61.87,71.15
,51700,,76.51,72.68,83.58
#,51700,,30.99,29.44,33.86
,51701,,45.22,42.96,49.40
#,51701,,26.49,25.17,28.95
,51702,,62.09,58.99,67.84
#,51702,,25.93,24.63,28.32
,51703,,150.10,142.60,163.99
#,51703,,78.10,74.20,85.33
,51705,,97.73,92.84,106.77
#,51705,,52.86,50.22,57.75
,51710,,136.88,130.04,149.55
#,51710,,81.99,77.89,89.57
,51715,,372.67,354.04,407.15
#,51715,,205.43,195.16,224.43
,51720,,89.00,84.55,97.23
#,51720,,44.77,42.53,48.91
,51725,,225.67,214.39,246.55
,51725,TC,148.67,141.24,162.43
,51725,26,77.00,73.15,84.12
,51726,,295.92,281.12,323.29
,51726,TC,211.31,200.74,230.85
,51726,26,84.62,80.39,92.45
,51727,,361.66,343.58,395.12
,51727,TC,253.92,241.22,277.40
,51727,26,107.74,102.35,117.70
,51728,,358.45,340.53,391.61
,51728,TC,254.25,241.54,277.77
,51728,26,104.20,98.99,113.84
,51729,,379.96,360.96,415.10
,51729,TC,252.87,240.23,276.26
,51729,26,127.09,120.74,138.85
,51736,,13.81,13.12,15.09
,51736,TC,5.73,5.44,6.26
,51736,26,8.08,7.68,8.83
,51741,,14.70,13.97,16.07
,51741,TC,6.05,5.75,6.61
,51741,26,8.65,8.22,9.45
,51784,,64.65,61.42,70.63
,51784,TC,27.36,25.99,29.89
,51784,26,37.29,35.43,40.74
,51785,,436.67,414.84,477.07
,51785,TC,335.52,318.74,366.55
,51785,26,101.14,96.08,110.49
,51792,,270.08,256.58,295.07
,51792,TC,213.16,202.50,232.88
,51792,26,56.92,54.07,62.18
,51797,,185.42,176.15,202.57
,51797,TC,145.29,138.03,158.73
,51797,26,40.14,38.13,43.85
,51798,,11.22,10.66,12.26
,51800,,1063.27,1010.11,1161.63
,51820,,1111.10,1055.55,1213.88
,51840,,717.04,681.19,783.37
,51841,,825.41,784.14,901.76
,51845,,598.52,568.59,653.88
,51860,,774.30,735.59,845.93
,51865,,924.45,878.23,1009.96
,51880,,482.03,457.93,526.62
,51900,,845.12,802.86,923.29
,51920,,783.30,744.14,855.76
,51925,,1127.17,1070.81,1231.43
,51940,,1677.74,1593.85,1832.93
,51960,,1417.00,1346.15,1548.07
,51980,,732.65,696.02,800.42
,51990,,765.09,726.84,835.87
,51992,,873.45,829.78,954.25
,52000,,237.54,225.66,259.51
#,52000,,82.25,78.14,89.86
,52001,,443.65,421.47,484.69
#,52001,,292.55,277.92,319.61
,52005,,302.07,286.97,330.02
#,52005,,135.80,129.01,148.36
,52007,,445.92,423.62,487.16
#,52007,,169.87,161.38,185.59
,52010,,380.22,361.21,415.39
#,52010,,168.43,160.01,184.01
,52204,,374.26,355.55,408.88
#,52204,,144.39,137.17,157.75
,52214,,732.31,695.69,800.04
#,52214,,178.29,169.38,194.79
,52224,,766.58,728.25,837.49
#,52224,,206.42,196.10,225.52
,52234,,250.07,237.57,273.21
,52235,,293.84,279.15,321.02
,52240,,399.13,379.17,436.05
,52250,,243.06,230.91,265.55
,52260,,214.98,204.23,234.86
,52265,,371.86,353.27,406.26
#,52265,,166.52,158.19,181.92
,52270,,417.61,396.73,456.24
#,52270,,184.51,175.28,201.57
,52275,,537.13,510.27,586.81
#,52275,,252.37,239.75,275.71
,52276,,268.67,255.24,293.53
,52277,,328.77,312.33,359.18
,52281,,325.76,309.47,355.89
#,52281,,154.97,147.22,169.30
,52282,,343.89,326.70,375.71
,52283,,355.65,337.87,388.55
#,52283,,205.20,194.94,224.18
,52284,,2602.41,2472.29,2843.13
#,52284,,167.74,159.35,183.25
,52285,,352.59,334.96,385.20
#,52285,,200.53,190.50,219.08
,52287,,386.77,367.43,422.54
#,52287,,172.71,164.07,188.68
,52290,,247.54,235.16,270.43
,52300,,284.65,270.42,310.98
,52301,,295.16,280.40,322.46
,52305,,282.71,268.57,308.86
,52310,,319.25,303.29,348.78
#,52310,,154.59,146.86,168.89
,52315,,472.82,449.18,516.56
#,52315,,279.43,265.46,305.28
,52317,,876.46,832.64,957.54
#,52317,,352.46,334.84,385.07
,52318,,482.50,458.38,527.14
,52320,,250.11,237.60,273.24
,52325,,325.29,309.03,355.38
,52327,,263.76,250.57,288.16
,52330,,599.86,569.87,655.35
#,52330,,267.96,254.56,292.74
,52332,,397.07,377.22,433.80
#,52332,,158.47,150.55,173.13
,52334,,185.48,176.21,202.64
,52341,,289.35,274.88,316.11
,52342,,314.96,299.21,344.09
,52343,,349.64,332.16,381.98
,52344,,376.37,357.55,411.18
,52345,,401.65,381.57,438.81
,52346,,454.42,431.70,496.46
,52351,,308.53,293.10,337.07
,52352,,360.15,342.14,393.46
,52353,,398.80,378.86,435.69
,52354,,424.41,403.19,463.67
,52355,,475.87,452.08,519.89
,52356,,423.12,401.96,462.25
,52400,,490.15,465.64,535.49
,52402,,270.43,256.91,295.45
,52441,,1231.23,1169.67,1345.12
#,52441,,213.26,202.60,232.99
,52442,,831.25,789.69,908.14
#,52442,,51.54,48.96,56.30
,52450,,488.14,463.73,533.29
,52500,,507.21,481.85,554.13
,52601,,747.49,710.12,816.64
,52630,,416.47,395.65,455.00
,52640,,331.03,314.48,361.65
,52647,,1548.73,1471.29,1691.98
#,52647,,667.33,633.96,729.05
,52648,,1598.97,1519.02,1746.87
#,52648,,711.44,675.87,777.25
,52649,,846.05,803.75,924.31
,52700,,455.30,432.54,497.42
,53000,,152.57,144.94,166.68
,53010,,305.35,290.08,333.59
,53020,,98.92,93.97,108.07
,53025,,70.17,66.66,76.66
,53040,,403.23,383.07,440.53
,53060,,196.95,187.10,215.17
#,53060,,173.71,165.02,189.77
,53080,,432.96,411.31,473.01
,53085,,665.49,632.22,727.05
,53200,,164.16,155.95,179.34
#,53200,,146.40,139.08,159.94
,53210,,798.13,758.22,871.95
,53215,,949.60,902.12,1037.44
,53220,,465.22,441.96,508.25
,53230,,630.92,599.37,689.28
,53235,,651.67,619.09,711.95
,53240,,437.41,415.54,477.87
,53250,,407.41,387.04,445.10
,53260,,213.30,202.64,233.04
#,53260,,187.47,178.10,204.82
,53265,,235.97,224.17,257.80
#,53265,,195.61,185.83,213.70
,53270,,217.16,206.30,237.25
#,53270,,190.04,180.54,207.62
,53275,,271.25,257.69,296.34
,53400,,821.20,780.14,897.16
,53405,,895.30,850.54,978.12
,53410,,1004.84,954.60,1097.79
,53415,,1156.97,1099.12,1263.99
,53420,,861.95,818.85,941.68
,53425,,959.48,911.51,1048.24
,53430,,1006.58,956.25,1099.69
,53431,,1180.63,1121.60,1289.84
,53440,,772.94,734.29,844.43
,53442,,806.50,766.18,881.11
,53444,,813.98,773.28,889.27
,53445,,776.94,738.09,848.80
,53446,,660.32,627.30,721.40
,53447,,826.86,785.52,903.35
,53448,,1305.72,1240.43,1426.49
,53449,,629.33,597.86,687.54
,53450,,420.54,399.51,459.44
,53460,,471.34,447.77,514.94
,53500,,776.38,737.56,848.19
,53502,,500.74,475.70,547.06
,53505,,500.42,475.40,546.71
,53510,,649.79,617.30,709.90
,53515,,815.61,774.83,891.05
,53520,,575.40,546.63,628.62
,53600,,90.15,85.64,98.49
#,53600,,64.97,61.72,70.98
,53601,,86.72,82.38,94.74
#,53601,,54.43,51.71,59.47
,53605,,65.57,62.29,71.63
,53620,,170.35,161.83,186.10
#,53620,,88.99,84.54,97.22
,53621,,162.38,154.26,177.40
#,53621,,73.59,69.91,80.40
,53660,,76.49,72.67,83.57
#,53660,,42.59,40.46,46.53
,53661,,75.20,71.44,82.16
#,53661,,41.30,39.24,45.13
,53665,,38.74,36.80,42.32
,53850,,1380.65,1311.62,1508.36
#,53850,,364.94,346.69,398.69
,53852,,1350.33,1282.81,1475.23
#,53852,,391.44,371.87,427.65
,53854,,1625.08,1543.83,1775.40
#,53854,,391.44,371.87,427.65
,53855,,632.05,600.45,690.52
#,53855,,83.84,79.65,91.60
,53860,,2302.45,2187.33,2515.43
#,53860,,228.74,217.30,249.90
,54000,,164.93,156.68,180.18
#,54000,,113.60,107.92,124.11
,54001,,201.43,191.36,220.06
#,54001,,144.29,137.08,157.64
,54015,,313.25,297.59,342.23
,54050,,145.40,138.13,158.85
#,54050,,108.60,103.17,118.65
,54055,,138.92,131.97,151.77
#,54055,,97.92,93.02,106.97
,54056,,145.49,138.22,158.95
#,54056,,113.20,107.54,123.67
,54057,,143.70,136.52,157.00
#,54057,,100.12,95.11,109.38
,54060,,198.31,188.39,216.65
#,54060,,135.03,128.28,147.52
,54065,,224.57,213.34,245.34
#,54065,,174.52,165.79,190.66
,54100,,203.03,192.88,221.81
#,54100,,123.29,117.13,134.70
,54105,,281.54,267.46,307.58
#,54105,,218.58,207.65,238.80
,54110,,641.70,609.62,701.06
,54111,,819.99,778.99,895.84
,54112,,961.45,913.38,1050.39
,54115,,470.11,446.60,513.59
#,54115,,439.11,417.15,479.72
,54120,,650.62,618.09,710.80
,54125,,846.51,804.18,924.81
,54130,,1222.94,1161.79,1336.06
,54135,,1545.83,1468.54,1688.82
,54150,,150.80,143.26,164.75
#,54150,,98.82,93.88,107.96
,54160,,223.86,212.67,244.57
#,54160,,149.60,142.12,163.44
,54161,,202.57,192.44,221.31
,54162,,261.33,248.26,285.50
#,54162,,205.80,195.51,224.84
,54163,,224.84,213.60,245.64
,54164,,199.48,189.51,217.94
,54200,,117.94,112.04,128.85
#,54200,,89.21,84.75,97.46
,54205,,547.85,520.46,598.53
,54220,,227.57,216.19,248.62
#,54220,,140.72,133.68,153.73
,54230,,108.22,102.81,118.23
#,54230,,81.42,77.35,88.95
,54231,,146.36,139.04,159.90
#,54231,,118.27,112.36,129.21
,54235,,92.08,87.48,100.60
#,54235,,75.61,71.83,82.60
,54240,,108.28,102.87,118.30
,54240,TC,43.10,40.95,47.09
,54240,26,65.19,61.93,71.22
,54250,,123.23,117.07,134.63
,54250,TC,14.45,13.73,15.79
,54250,26,108.78,103.34,118.84
,54300,,662.83,629.69,724.14
,54304,,767.49,729.12,838.49
,54308,,735.50,698.73,803.54
,54312,,839.65,797.67,917.32
,54316,,1019.41,968.44,1113.71
,54318,,731.36,694.79,799.01
,54322,,801.43,761.36,875.56
,54324,,992.83,943.19,1084.67
,54326,,966.56,918.23,1055.96
,54328,,960.20,912.19,1049.02
,54332,,1035.16,983.40,1130.91
,54336,,1217.26,1156.40,1329.86
,54340,,585.93,556.63,640.12
,54344,,968.52,920.09,1058.10
,54348,,1035.45,983.68,1131.23
,54352,,1447.33,1374.96,1581.20
,54360,,740.59,703.56,809.09
,54380,,820.10,779.10,895.97
,54385,,954.86,907.12,1043.19
,54390,,1271.38,1207.81,1388.98
,54400,,547.47,520.10,598.12
,54401,,682.29,648.18,745.41
,54405,,829.00,787.55,905.68
,54406,,751.46,713.89,820.97
,54408,,812.37,771.75,887.51
,54410,,886.09,841.79,968.06
,54411,,1054.84,1002.10,1152.42
,54415,,548.12,520.71,598.82
,54416,,737.71,700.82,805.94
,54417,,922.49,876.37,1007.83
,54420,,721.98,685.88,788.76
,54430,,656.46,623.64,717.19
,54435,,426.05,404.75,465.46
,54437,,697.30,662.44,761.81
,54438,,1368.18,1299.77,1494.74
,54440,,1379.27,1310.31,1506.86
,54450,,70.81,67.27,77.36
#,54450,,58.54,55.61,63.95
,54500,,76.24,72.43,83.29
,54505,,214.77,204.03,234.63
,54512,,554.25,526.54,605.52
,54520,,339.51,322.53,370.91
,54522,,603.90,573.71,659.77
,54530,,524.57,498.34,573.09
,54535,,764.61,726.38,835.34
,54550,,506.47,481.15,553.32
,54560,,706.33,671.01,771.66
,54600,,466.52,443.19,509.67
,54620,,306.31,290.99,334.64
,54640,,445.88,423.59,487.13
,54650,,732.31,695.69,800.04
,54660,,368.98,350.53,403.11
,54670,,420.88,399.84,459.82
,54680,,808.16,767.75,882.91
,54690,,673.59,639.91,735.90
,54692,,775.40,736.63,847.12
,54700,,220.15,209.14,240.51
,54800,,128.67,122.24,140.58
,54830,,383.65,364.47,419.14
,54840,,331.45,314.88,362.11
,54860,,431.37,409.80,471.27
,54861,,585.28,556.02,639.42
,54865,,370.85,352.31,405.16
,54900,,821.08,780.03,897.03
,54901,,1084.21,1030.00,1184.50
,55000,,121.98,115.88,133.26
#,55000,,86.79,82.45,94.82
,55040,,349.45,331.98,381.78
,55041,,527.52,501.14,576.31
,55060,,390.99,371.44,427.16
,55100,,235.35,223.58,257.12
#,55100,,173.68,165.00,189.75
,55110,,400.36,380.34,437.39
,55120,,366.07,347.77,399.94
,55150,,508.74,483.30,555.80
,55175,,376.15,357.34,410.94
,55180,,708.89,673.45,774.47
,55200,,387.97,368.57,423.86
#,55200,,285.62,271.34,312.04
,55250,,337.23,320.37,368.43
#,55250,,235.20,223.44,256.96
,55300,,189.91,180.41,207.47
,55400,,515.05,489.30,562.70
,55500,,406.81,386.47,444.44
,55520,,490.66,466.13,536.05
,55530,,363.25,345.09,396.85
,55535,,443.20,421.04,484.20
,55540,,597.99,568.09,653.30
,55550,,442.56,420.43,483.49
,55600,,434.54,412.81,474.73
,55605,,539.59,512.61,589.50
,55650,,738.01,701.11,806.28
,55680,,357.40,339.53,390.46
,55700,,242.25,230.14,264.66
#,55700,,133.45,126.78,145.80
,55705,,271.69,258.11,296.83
,55706,,385.01,365.76,420.62
,55720,,465.51,442.23,508.56
,55725,,612.67,582.04,669.35
,55801,,1121.95,1065.85,1225.73
,55810,,1337.56,1270.68,1461.28
,55812,,1644.56,1562.33,1796.68
,55815,,1800.66,1710.63,1967.22
,55821,,860.58,817.55,940.18
,55831,,882.83,838.69,964.49
,55840,,1199.92,1139.92,1310.91
,55842,,1199.04,1139.09,1309.95
,55845,,1395.40,1325.63,1524.47
,55860,,896.53,851.70,979.46
,55862,,1121.83,1065.74,1225.60
,55865,,1365.56,1297.28,1491.87
,55866,,1225.29,1164.03,1338.63
,55867,,1075.56,1021.78,1175.05
,55870,,182.16,173.05,199.01
#,55870,,145.35,138.08,158.79
,55873,,5541.51,5264.43,6054.09
#,55873,,784.53,745.30,857.10
,55874,,2760.75,2622.71,3016.12
#,55874,,166.59,158.26,182.00
,55875,,794.59,754.86,868.09
,55876,,152.42,144.80,166.52
#,55876,,103.99,98.79,113.61
,55880,,1004.71,954.47,1097.64
,55920,,464.36,441.14,507.31
,55970,,3817.29,3626.43,4170.39
,55980,,4029.77,3828.28,4402.52
,56405,,150.17,142.66,164.06
#,56405,,131.12,124.56,143.24
,56420,,188.32,178.90,205.74
#,56420,,114.71,108.97,125.32
,56440,,190.36,180.84,207.97
,56441,,188.30,178.89,205.72
#,56441,,160.86,152.82,175.74
,56442,,49.42,46.95,53.99
,56501,,194.54,184.81,212.53
#,56501,,137.39,130.52,150.10
,56515,,284.58,270.35,310.90
#,56515,,221.30,210.24,241.78
,56605,,98.88,93.94,108.03
#,56605,,62.07,58.97,67.82
,56606,,39.27,37.31,42.91
#,56606,,30.55,29.02,33.37
,56620,,609.64,579.16,666.03
,56625,,698.33,663.41,762.92
,56630,,1006.71,956.37,1099.83
,56631,,1245.68,1183.40,1360.91
,56632,,1501.97,1426.87,1640.90
,56633,,1300.40,1235.38,1420.69
,56634,,1360.35,1292.33,1486.18
,56637,,1595.15,1515.39,1742.70
,56640,,1602.92,1522.77,1751.19
,56700,,211.40,200.83,230.95
,56740,,329.97,313.47,360.49
,56800,,264.84,251.60,289.34
,56805,,1225.39,1164.12,1338.74
,56810,,286.09,271.79,312.56
,56820,,128.95,122.50,140.88
#,56820,,87.95,83.55,96.08
,56821,,173.54,164.86,189.59
#,56821,,119.30,113.34,130.34
,57000,,210.93,200.38,230.44
,57010,,479.65,455.67,524.02
,57020,,128.54,122.11,140.43
#,57020,,83.34,79.17,91.05
,57022,,189.23,179.77,206.74
,57023,,336.18,319.37,367.28
,57061,,169.69,161.21,185.39
#,57061,,119.00,113.05,130.01
,57065,,252.96,240.31,276.36
#,57065,,193.56,183.88,211.46
,57100,,106.52,101.19,116.37
#,57100,,68.74,65.30,75.10
,57105,,181.29,172.23,198.06
#,57105,,151.59,144.01,165.61
,57106,,559.27,531.31,611.01
,57107,,1529.55,1453.07,1671.03
,57109,,1817.79,1726.90,1985.94
,57110,,948.08,900.68,1035.78
,57111,,1817.79,1726.90,1985.94
,57120,,554.67,526.94,605.98
,57130,,236.23,224.42,258.08
#,57130,,180.37,171.35,197.05
,57135,,253.87,241.18,277.36
#,57135,,195.76,185.97,213.87
,57150,,58.37,55.45,63.77
#,57150,,27.06,25.71,29.57
,57155,,400.11,380.10,437.12
#,57155,,287.44,273.07,314.03
,57156,,229.22,217.76,250.42
#,57156,,152.70,145.07,166.83
,57160,,76.17,72.36,83.21
#,57160,,48.08,45.68,52.53
,57170,,79.65,75.67,87.02
#,57170,,49.62,47.14,54.21
,57180,,200.53,190.50,219.08
#,57180,,125.31,119.04,136.90
,57200,,345.96,328.66,377.96
,57210,,410.80,390.26,448.80
,57220,,360.07,342.07,393.38
,57230,,439.42,417.45,480.07
,57240,,640.85,608.81,700.13
,57250,,644.87,612.63,704.52
,57260,,816.66,775.83,892.20
,57265,,914.25,868.54,998.82
,57267,,261.54,248.46,285.73
,57268,,528.16,501.75,577.01
,57270,,852.47,809.85,931.33
,57280,,1009.92,959.42,1103.33
,57282,,725.76,689.47,792.89
,57283,,732.29,695.68,800.03
,57284,,869.55,826.07,949.98
,57285,,723.88,687.69,790.84
,57287,,770.00,731.50,841.23
,57288,,774.94,736.19,846.62
,57289,,833.03,791.38,910.09
,57291,,577.28,548.42,630.68
,57292,,870.54,827.01,951.06
,57295,,523.05,496.90,571.44
,57296,,1007.86,957.47,1101.09
,57300,,640.18,608.17,699.40
,57305,,1029.19,977.73,1124.39
,57307,,1112.84,1057.20,1215.78
,57308,,686.69,652.36,750.21
,57310,,507.20,481.84,554.12
,57311,,572.11,543.50,625.03
,57320,,592.90,563.26,647.75
,57330,,788.84,749.40,861.81
,57335,,1237.57,1175.69,1352.04
,57400,,136.85,130.01,149.51
,57410,,110.92,105.37,121.18
,57415,,182.73,173.59,199.63
,57420,,136.91,130.06,149.57
#,57420,,93.97,89.27,102.66
,57421,,184.03,174.83,201.05
#,57421,,128.18,121.77,140.04
,57423,,972.77,924.13,1062.75
,57425,,1018.16,967.25,1112.34
,57426,,911.97,866.37,996.33
,57452,,130.24,123.73,142.29
#,57452,,94.73,89.99,103.49
,57454,,175.30,166.54,191.52
#,57454,,140.11,133.10,153.07
,57455,,166.89,158.55,182.33
#,57455,,113.95,108.25,124.49
,57456,,157.30,149.44,171.86
#,57456,,106.29,100.98,116.13
,57460,,317.94,302.04,347.35
#,57460,,167.17,158.81,182.63
,57461,,355.54,337.76,388.42
#,57461,,192.17,182.56,209.94
,57465,,57.08,54.23,62.36
#,57465,,44.81,42.57,48.96
,57500,,154.94,147.19,169.27
#,57500,,78.43,74.51,85.69
,57505,,156.88,149.04,171.40
#,57505,,112.64,107.01,123.06
,57510,,172.09,163.49,188.01
#,57510,,118.82,112.88,129.81
,57511,,204.00,193.80,222.87
#,57511,,153.31,145.64,167.49
,57513,,210.14,199.63,229.57
#,57513,,152.67,145.04,166.80
,57520,,365.17,346.91,398.95
#,57520,,309.64,294.16,338.28
,57522,,313.37,297.70,342.36
#,57522,,266.56,253.23,291.21
,57530,,390.55,371.02,426.67
,57531,,2020.33,1919.31,2207.21
,57540,,831.75,790.16,908.68
,57545,,876.56,832.73,957.64
,57550,,452.60,429.97,494.47
,57555,,649.87,617.38,709.99
,57556,,616.80,585.96,673.85
,57558,,162.88,154.74,177.95
#,57558,,134.15,127.44,146.56
,57700,,370.14,351.63,404.37
,57720,,348.40,330.98,380.63
,57800,,79.42,75.45,86.77
#,57800,,50.36,47.84,55.02
,58100,,104.26,99.05,113.91
#,58100,,66.49,63.17,72.65
,58110,,52.30,49.69,57.14
#,58110,,42.29,40.18,46.21
,58120,,307.60,292.22,336.05
#,58120,,244.32,232.10,266.92
,58140,,969.92,921.42,1059.63
