NOTE,PROCEDURE,MOD,PAR_AMOUNT,NON-PAR AMOUNT,LIMITING CHARGE
,54100,,206.40,196.08,225.49
#,54100,,125.33,119.06,136.92
,54105,,286.21,271.90,312.69
#,54105,,222.21,211.10,242.77
,54110,,652.35,619.73,712.69
,54111,,833.59,791.91,910.70
,54112,,977.41,928.54,"1,067.82"
,54115,,477.91,454.01,522.11
#,54115,,446.40,424.08,487.69
,54120,,661.42,628.35,722.60
,54125,,860.56,817.53,940.16
,54130,,"1,243.24","1,181.08","1,358.24"
,54135,,"1,571.48","1,492.91","1,716.85"
,54150,,153.31,145.64,167.49
#,54150,,100.46,95.44,109.76
,54160,,227.58,216.20,248.63
#,54160,,152.09,144.49,166.16
,54161,,205.93,195.63,224.97
,54162,,265.66,252.38,290.24
#,54162,,209.21,198.75,228.56
,54163,,228.58,217.15,249.72
,54164,,202.79,192.65,221.55
,54200,,119.90,113.91,131.00
#,54200,,90.69,86.16,99.08
,54205,,556.94,529.09,608.45
,54220,,231.35,219.78,252.75
#,54220,,143.06,135.91,156.30
,54230,,110.01,104.51,120.19
#,54230,,82.77,78.63,90.42
,54231,,148.79,141.35,162.55
#,54231,,120.24,114.23,131.36
,54235,,93.60,88.92,102.26
#,54235,,76.86,73.02,83.97
,54240,,110.08,104.58,120.27
,54240,TC,43.81,41.62,47.86
,54240,26,66.27,62.96,72.40
,54250,,125.27,119.01,136.86
,54250,TC,14.69,13.96,16.05
,54250,26,110.59,105.06,120.82
,54300,,673.83,640.14,736.16
,54304,,780.22,741.21,852.39
,54308,,747.70,710.32,816.87
,54312,,853.58,810.90,932.54
,54316,,"1,036.32",984.50,"1,132.18"
,54318,,743.50,706.33,812.28
,54322,,814.73,773.99,890.09
,54324,,"1,009.30",958.84,"1,102.67"
,54326,,982.60,933.47,"1,073.49"
,54328,,976.13,927.32,"1,066.42"
,54332,,"1,052.33",999.71,"1,149.67"
,54336,,"1,237.46","1,175.59","1,351.93"
,54340,,595.65,565.87,650.75
,54344,,984.59,935.36,"1,075.66"
,54348,,"1,052.63","1,000.00","1,150.00"
,54352,,"1,471.35","1,397.78","1,607.45"
,54360,,752.87,715.23,822.51
,54380,,833.71,792.02,910.82
,54385,,970.70,922.17,"1,060.50"
,54390,,"1,292.48","1,227.86","1,412.04"
,54400,,556.55,528.72,608.03
,54401,,693.61,658.93,757.77
,54405,,842.76,800.62,920.71
,54406,,763.93,725.73,834.59
,54408,,825.85,784.56,902.24
,54410,,900.79,855.75,984.11
,54411,,"1,072.34","1,018.72","1,171.53"
,54415,,557.22,529.36,608.76
,54416,,749.95,712.45,819.32
,54417,,937.80,890.91,"1,024.55"
,54420,,733.96,697.26,801.85
,54430,,667.36,633.99,729.09
,54435,,433.12,411.46,473.18
,54437,,708.87,673.43,774.44
,54438,,"1,390.89","1,321.35","1,519.55"
,54440,,"1,379.27","1,310.31","1,506.86"
,54450,,71.99,68.39,78.65
#,54450,,59.51,56.53,65.01
,54500,,77.50,73.63,84.67
,54505,,218.33,207.41,238.52
,54512,,563.44,535.27,615.56
,54520,,345.15,327.89,377.07
,54522,,613.92,583.22,670.70
,54530,,533.27,506.61,582.60
,54535,,777.30,738.44,849.21
,54550,,514.87,489.13,562.50
,54560,,718.05,682.15,784.47
,54600,,474.26,450.55,518.13
,54620,,311.39,295.82,340.19
,54640,,453.28,430.62,495.21
,54650,,744.46,707.24,813.33
,54660,,375.10,356.35,409.80
,54670,,427.86,406.47,467.44
,54680,,821.57,780.49,897.56
,54690,,684.77,650.53,748.11
,54692,,788.26,748.85,861.18
,54700,,223.80,212.61,244.50
,54800,,130.81,124.27,142.91
,54830,,390.02,370.52,426.10
,54840,,336.95,320.10,368.12
,54860,,438.52,416.59,479.08
,54861,,594.99,565.24,650.03
,54865,,377.01,358.16,411.88
,54900,,834.71,792.97,911.92
,54901,,"1,102.20","1,047.09","1,204.15"
,55000,,124.01,117.81,135.48
#,55000,,88.23,83.82,96.39
,55040,,355.25,337.49,388.11
,55041,,536.27,509.46,585.88
,55060,,397.48,377.61,434.25
,55100,,239.25,227.29,261.38
#,55100,,176.56,167.73,192.89
,55110,,407.00,386.65,444.65
,55120,,372.14,353.53,406.56
,55150,,517.18,491.32,565.02
,55175,,382.39,363.27,417.76
,55180,,720.65,684.62,787.31
,55200,,394.41,374.69,430.89
#,55200,,290.36,275.84,317.22
,55250,,342.82,325.68,374.53
#,55250,,239.11,227.15,261.22
,55300,,193.06,183.41,210.92
,55400,,523.59,497.41,572.02
,55500,,413.56,392.88,451.81
,55520,,498.80,473.86,544.94
,55530,,369.28,350.82,403.44
,55535,,450.55,428.02,492.22
,55540,,607.91,577.51,664.14
,55550,,449.90,427.41,491.52
,55600,,441.75,419.66,482.61
,55605,,548.54,521.11,599.28
,55650,,750.26,712.75,819.66
,55680,,363.33,345.16,396.93
,55700,,246.27,233.96,269.05
#,55700,,135.66,128.88,148.21
,55705,,276.20,262.39,301.75
,55706,,391.40,371.83,427.60
,55720,,473.24,449.58,517.02
,55725,,622.83,591.69,680.44
,55801,,"1,140.56","1,083.53","1,246.06"
,55810,,"1,359.76","1,291.77","1,485.54"
,55812,,"1,671.85","1,588.26","1,826.50"
,55815,,"1,830.54","1,739.01","1,999.86"
,55821,,874.86,831.12,955.79
,55831,,897.48,852.61,980.50
,55840,,"1,219.83","1,158.84","1,332.67"
,55842,,"1,218.93","1,157.98","1,331.68"
,55845,,"1,418.56","1,347.63","1,549.77"
,55860,,911.40,865.83,995.70
,55862,,"1,140.45","1,083.43","1,245.94"
,55865,,"1,388.22","1,318.81","1,516.63"
,55866,,"1,245.62","1,183.34","1,360.84"
,55867,,"1,093.40","1,038.73","1,194.54"
,55870,,185.18,175.92,202.31
#,55870,,147.76,140.37,161.43
,55873,,"5,633.46","5,351.79","6,154.56"
#,55873,,797.54,757.66,871.31
,55874,,"2,806.56","2,666.23","3,066.16"
#,55874,,169.35,160.88,185.01
,55875,,807.77,767.38,882.49
,55876,,154.95,147.20,169.28
#,55876,,105.71,100.42,115.48
,55880,,"1,021.38",970.31,"1,115.86"
,55920,,472.07,448.47,515.74
,55970,,"3,817.29","3,626.43","4,170.39"
,55980,,"4,029.77","3,828.28","4,402.52"
,56405,,152.66,145.03,166.78
#,56405,,133.30,126.64,145.64
,56420,,191.45,181.88,209.16
#,56420,,116.61,110.78,127.40
,56440,,193.52,183.84,211.42
,56441,,191.43,181.86,209.14
#,56441,,163.53,155.35,178.65
,56442,,50.24,47.73,54.89
,56501,,197.76,187.87,216.05
#,56501,,139.67,132.69,152.59
,56515,,289.30,274.84,316.07
#,56515,,224.97,213.72,245.78
,56605,,100.52,95.49,109.81
#,56605,,63.10,59.95,68.94
,56606,,39.92,37.92,43.61
#,56606,,31.06,29.51,33.94
,56620,,619.76,588.77,677.09
,56625,,709.91,674.41,775.57
,56630,,"1,023.41",972.24,"1,118.08"
,56631,,"1,266.35","1,203.03","1,383.48"
,56632,,"1,526.89","1,450.55","1,668.13"
,56633,,"1,321.98","1,255.88","1,444.26"
,56634,,"1,382.92","1,313.77","1,510.84"
,56637,,"1,621.62","1,540.54","1,771.62"
,56640,,"1,629.52","1,548.04","1,780.25"
,56700,,214.91,204.16,234.78
,56740,,335.45,318.68,366.48
,56800,,269.23,255.77,294.14
,56805,,"1,245.73","1,183.44","1,360.96"
,56810,,290.83,276.29,317.73
,56820,,131.09,124.54,143.22
#,56820,,89.41,84.94,97.68
,56821,,176.42,167.60,192.74
#,56821,,121.28,115.22,132.50
,57000,,214.43,203.71,234.27
,57010,,487.61,463.23,532.71
,57020,,130.68,124.15,142.77
#,57020,,84.73,80.49,92.56
,57022,,192.37,182.75,210.16
,57023,,341.76,324.67,373.37
,57061,,172.50,163.88,188.46
#,57061,,120.97,114.92,132.16
,57065,,257.16,244.30,280.95
#,57065,,196.77,186.93,214.97
,57100,,108.28,102.87,118.30
#,57100,,69.88,66.39,76.35
,57105,,184.30,175.09,201.35
#,57105,,154.11,146.40,168.36
,57106,,568.55,540.12,621.14
,57107,,"1,554.93","1,477.18","1,698.76"
,57109,,"1,847.95","1,755.55","2,018.88"
,57110,,963.81,915.62,"1,052.96"
,57111,,"1,847.95","1,755.55","2,018.88"
,57120,,563.88,535.69,616.04
,57130,,240.15,228.14,262.36
#,57130,,183.37,174.20,200.33
,57135,,258.08,245.18,281.96
#,57135,,199.00,189.05,217.41
,57150,,59.34,56.37,64.83
#,57150,,27.50,26.13,30.05
,57155,,406.75,386.41,444.37
#,57155,,292.21,277.60,319.24
,57156,,233.02,221.37,254.58
#,57156,,155.24,147.48,169.60
,57160,,77.44,73.57,84.61
#,57160,,48.88,46.44,53.41
,57170,,80.97,76.92,88.46
#,57170,,50.45,47.93,55.12
,57180,,203.86,193.67,222.72
#,57180,,127.38,121.01,139.16
,57200,,351.70,334.12,384.24
,57210,,417.61,396.73,456.24
,57220,,366.05,347.75,399.91
,57230,,446.71,424.37,488.03
,57240,,651.48,618.91,711.75
,57250,,655.57,622.79,716.21
,57260,,830.21,788.70,907.01
,57265,,929.42,882.95,"1,015.39"
,57267,,265.88,252.59,290.48
,57268,,536.92,510.07,586.58
,57270,,866.61,823.28,946.77
,57280,,"1,026.68",975.35,"1,121.65"
,57282,,737.80,700.91,806.05
,57283,,744.44,707.22,813.30
,57284,,883.98,839.78,965.75
,57285,,735.90,699.11,803.98
,57287,,782.77,743.63,855.17
,57288,,787.80,748.41,860.67
,57289,,846.85,804.51,925.19
,57291,,586.86,557.52,641.15
,57292,,884.99,840.74,966.85
,57295,,531.73,505.14,580.91
,57296,,"1,024.58",973.35,"1,119.35"
,57300,,650.80,618.26,711.00
,57305,,"1,046.27",993.96,"1,143.05"
,57307,,"1,131.30","1,074.74","1,235.95"
,57308,,698.08,663.18,762.66
,57310,,515.62,489.84,563.32
,57311,,581.60,552.52,635.40
,57320,,602.74,572.60,658.49
,57330,,801.93,761.83,876.10
,57335,,"1,258.11","1,195.20","1,374.48"
,57400,,139.12,132.16,151.98
,57410,,112.76,107.12,123.19
,57415,,185.77,176.48,202.95
,57420,,139.18,132.22,152.05
#,57420,,95.53,90.75,104.36
,57421,,187.08,177.73,204.39
#,57421,,130.30,123.79,142.36
,57423,,988.91,939.46,"1,080.38"
,57425,,"1,035.05",983.30,"1,130.80"
,57426,,927.11,880.75,"1,012.86"
,57452,,132.40,125.78,144.65
#,57452,,96.30,91.49,105.21
,57454,,178.21,169.30,194.70
#,57454,,142.44,135.32,155.62
,57455,,169.66,161.18,185.36
#,57455,,115.84,110.05,126.56
,57456,,159.91,151.91,174.70
#,57456,,108.05,102.65,118.05
,57460,,323.22,307.06,353.12
#,57460,,169.94,161.44,185.66
,57461,,361.44,343.37,394.88
#,57461,,195.36,185.59,213.43
,57465,,58.03,55.13,63.40
#,57465,,45.55,43.27,49.76
,57500,,157.52,149.64,172.09
#,57500,,79.73,75.74,87.10
,57505,,159.48,151.51,174.24
#,57505,,114.51,108.78,125.10
,57510,,174.95,166.20,191.13
#,57510,,120.79,114.75,131.96
,57511,,207.39,197.02,226.57
#,57511,,155.86,148.07,170.28
,57513,,213.62,202.94,233.38
#,57513,,155.20,147.44,169.56
,57520,,371.23,352.67,405.57
#,57520,,314.78,299.04,343.90
,57522,,318.57,302.64,348.04
#,57522,,270.98,257.43,296.04
,57530,,397.03,377.18,433.76
,57531,,"2,053.85","1,951.16","2,243.83"
,57540,,845.55,803.27,923.76
,57545,,891.10,846.55,973.53
,57550,,460.11,437.10,502.67
,57555,,660.65,627.62,721.76
,57556,,627.03,595.68,685.03
,57558,,165.58,157.30,180.90
#,57558,,136.37,129.55,148.98
,57700,,376.28,357.47,411.09
,57720,,354.18,336.47,386.94
,57800,,80.73,76.69,88.19
#,57800,,51.19,48.63,55.92
,58100,,105.99,100.69,115.79
#,58100,,67.59,64.21,73.84
,58110,,53.16,50.50,58.08
#,58110,,42.99,40.84,46.97
,58120,,312.70,297.07,341.63
#,58120,,248.37,235.95,271.34
,58140,,986.02,936.72,"1,077.23"
,58145,,607.26,576.90,663.44
,58146,,"1,236.12","1,174.31","1,350.46"
,58150,,"1,085.70","1,031.42","1,186.13"
,58152,,"1,324.80","1,258.56","1,447.34"
,58180,,"1,028.62",977.19,"1,123.77"
,58200,,"1,440.41","1,368.39","1,573.65"
,58210,,"1,945.02","1,847.77","2,124.94"
,58240,,"3,116.20","2,960.39","3,404.45"
,58260,,896.47,851.65,979.40
,58262,,991.28,941.72,"1,082.98"
,58263,,"1,062.77","1,009.63","1,161.07"
,58267,,"1,144.01","1,086.81","1,249.83"
,58270,,955.33,907.56,"1,043.69"
,58275,,"1,057.67","1,004.79","1,155.51"
,58280,,"1,134.47","1,077.75","1,239.41"
,58285,,"1,517.85","1,441.96","1,658.25"
,58290,,"1,232.23","1,170.62","1,346.21"
,58291,,"1,331.22","1,264.66","1,454.36"
,58292,,"1,403.28","1,333.12","1,533.09"
,58294,,"1,302.48","1,237.36","1,422.96"
,58301,,115.13,109.37,125.78
#,58301,,70.82,67.28,77.37
,58321,,85.82,81.53,93.76
#,58321,,51.68,49.10,56.47
,58322,,95.84,91.05,104.71
#,58322,,61.71,58.62,67.41
,58323,,15.87,15.08,17.34
#,58323,,12.92,12.27,14.11
,58340,,242.19,230.08,264.59
#,58340,,60.69,57.66,66.31
,58345,,308.44,293.02,336.97
,58346,,509.25,483.79,556.36
,58350,,157.61,149.73,172.19
#,58350,,99.51,94.53,108.71
,58353,,923.84,877.65,"1,009.30"
#,58353,,245.42,233.15,268.12
,58356,,"1,667.89","1,584.50","1,822.18"
#,58356,,379.32,360.35,414.40
,58400,,491.82,467.23,537.31
,58410,,871.99,828.39,952.65
,58520,,853.61,810.93,932.57
,58540,,981.22,932.16,"1,071.98"
,58541,,778.10,739.20,850.08
,58542,,885.49,841.22,967.40
,58543,,901.35,856.28,984.72
,58544,,969.18,920.72,"1,058.83"
,58545,,967.00,918.65,"1,056.45"
,58546,,"1,193.16","1,133.50","1,303.53"
,58548,,"2,010.14","1,909.63","2,196.07"
,58550,,943.49,896.32,"1,030.77"
,58552,,"1,048.07",995.67,"1,145.02"
,58553,,"1,199.95","1,139.95","1,310.94"
,58554,,"1,396.43","1,326.61","1,525.60"
,58555,,368.01,349.61,402.05
#,58555,,160.90,152.86,175.79
,58558,,"1,317.75","1,251.86","1,439.64"
#,58558,,246.78,234.44,269.61
,58559,,303.04,287.89,331.07
,58560,,334.01,317.31,364.91
,58561,,382.46,363.34,417.84
#,58562,,236.44,224.62,258.31
,58562,,444.20,421.99,485.29
,58563,,"2,077.40","1,973.53","2,269.56"
#,58563,,262.04,248.94,286.28
,58565,,"1,665.07","1,581.82","1,819.09"
#,58565,,487.76,463.37,532.88
,58570,,861.67,818.59,941.38
,58571,,970.67,922.14,"1,060.46"
,58572,,"1,085.66","1,031.38","1,186.09"
,58573,,"1,302.98","1,237.83","1,423.50"
,58575,,"2,063.73","1,960.54","2,254.62"
,58580,,"3,077.46","2,923.59","3,362.13"
#,58580,,414.66,393.93,453.02
,58600,,396.54,376.71,433.22
,58605,,360.02,342.02,393.32
,58611,,80.52,76.49,87.96
,58615,,270.30,256.79,295.31
,58660,,739.15,702.19,807.52
,58661,,698.15,663.24,762.73
,58662,,763.79,725.60,834.44
,58670,,397.20,377.34,433.94
,58671,,397.20,377.34,433.94
,58672,,782.74,743.60,855.14
,58673,,849.14,806.68,927.68
,58674,,869.51,826.03,949.93
,58700,,859.67,816.69,939.19
,58720,,812.85,772.21,888.04
,58740,,968.18,919.77,"1,057.74"
,58750,,973.39,924.72,"1,063.43"
,58752,,971.09,922.54,"1,060.92"
,58760,,877.48,833.61,958.65
,58770,,921.73,875.64,"1,006.99"
,58800,,382.00,362.90,417.34
#,58800,,335.72,318.93,366.77
,58805,,456.46,433.64,498.69
,58820,,359.64,341.66,392.91
,58822,,763.70,725.52,834.35
,58825,,758.44,720.52,828.60
,58900,,466.15,442.84,509.27
,58920,,763.61,725.43,834.24
,58925,,823.95,782.75,900.16
,58940,,594.06,564.36,649.01
,58943,,"1,280.82","1,216.78","1,399.30"
,58950,,"1,227.04","1,165.69","1,340.54"
,58951,,"1,540.38","1,463.36","1,682.86"
,58952,,"1,758.99","1,671.04","1,921.70"
,58953,,"2,138.87","2,031.93","2,336.72"
,58954,,"2,316.93","2,201.08","2,531.24"
,58956,,"1,453.87","1,381.18","1,588.36"
,58957,,"1,699.74","1,614.75","1,856.96"
,58958,,"1,771.74","1,683.15","1,935.62"
,58960,,"1,062.58","1,009.45","1,160.87"
,58970,,254.32,241.60,277.84
#,58970,,209.03,198.58,228.37
,58974,,143.61,136.43,156.89
,58976,,273.11,259.45,298.37
#,58976,,225.52,214.24,246.38
,59000,,127.65,121.27,139.46
#,59000,,90.24,85.73,98.59
,59001,,199.71,189.72,218.18
,59012,,226.59,215.26,247.55
,59015,,174.70,165.97,190.87
#,59015,,147.46,140.09,161.10
,59020,,75.57,71.79,82.56
,59020,TC,34.71,32.97,37.92
,59020,26,40.86,38.82,44.64
,59025,,52.29,49.68,57.13
,59025,TC,20.26,19.25,22.14
,59025,26,32.02,30.42,34.98
,59030,,126.03,119.73,137.69
,59050,,55.74,52.95,60.89
,59051,,47.38,45.01,51.76
,59070,,436.79,414.95,477.19
#,59070,,345.88,328.59,377.88
,59072,,584.44,555.22,638.50
,59074,,421.70,400.62,460.71
#,59074,,345.88,328.59,377.88
,59076,,584.44,555.22,638.50
,59100,,959.19,911.23,"1,047.91"
,59120,,914.37,868.65,998.95
,59121,,915.23,869.47,999.89
,59130,,"1,063.82","1,010.63","1,162.22"
,59136,,"1,009.26",958.80,"1,102.62"
,59140,,463.97,440.77,506.89
,59150,,886.94,842.59,968.98
,59151,,868.56,825.13,948.90
,59160,,294.04,279.34,321.24
#,59160,,210.01,199.51,229.44
,59200,,109.77,104.28,119.92
#,59200,,49.70,47.22,54.30
,59300,,247.83,235.44,270.76
#,59300,,165.45,157.18,180.76
,59320,,169.34,160.87,185.00
,59325,,269.81,256.32,294.77
,59350,,314.22,298.51,343.29
,59400,,"2,665.44","2,532.17","2,912.00"
,59409,,891.45,846.88,973.91
,59410,,"1,203.13","1,142.97","1,314.42"
,59412,,115.06,109.31,125.71
,59414,,102.13,97.02,111.57
,59425,,614.77,584.03,671.63
#,59425,,484.14,459.93,528.92
,59426,,"1,125.82","1,069.53","1,229.96"
#,59426,,889.83,845.34,972.14
,59430,,286.00,271.70,312.46
#,59430,,200.66,190.63,219.22
,59510,,"2,991.69","2,842.11","3,268.43"
,59514,,"1,019.33",968.36,"1,113.61"
,59515,,"1,505.78","1,430.49","1,645.06"
,59525,,542.61,515.48,592.80
,59610,,"2,823.69","2,682.51","3,084.89"
,59612,,"1,022.06",970.96,"1,116.60"
,59614,,"1,318.04","1,252.14","1,439.96"
,59618,,"3,027.60","2,876.22","3,307.65"
,59620,,"1,059.18","1,006.22","1,157.15"
,59622,,"1,561.48","1,483.41","1,705.92"
,59812,,397.10,377.25,433.84
#,59812,,342.29,325.18,373.96
,59820,,477.38,453.51,521.54
#,59820,,424.87,403.63,464.17
,59821,,473.15,449.49,516.91
#,59821,,418.34,397.42,457.03
,59830,,516.06,490.26,563.80
,59840,,274.14,260.43,299.49
#,59840,,246.24,233.93,269.02
,59841,,470.47,446.95,513.99
#,59841,,416.32,395.50,454.83
,59850,,437.77,415.88,478.26
,59851,,474.87,451.13,518.80
,59852,,653.32,620.65,713.75
,59855,,475.94,452.14,519.96
,59856,,558.00,530.10,609.62
,59857,,651.15,618.59,711.38
,59866,,267.23,253.87,291.95
,59870,,588.34,558.92,642.76
,59871,,149.23,141.77,163.04
,60000,,192.80,183.16,210.63
#,60000,,164.90,156.66,180.16
,60100,,113.01,107.36,123.46
#,60100,,79.20,75.24,86.53
,60200,,719.19,683.23,785.71
,60210,,761.99,723.89,832.47
,60212,,"1,125.57","1,069.29","1,229.68"
,60220,,757.90,720.01,828.01
,60225,,"1,005.11",954.85,"1,098.08"
,60240,,988.37,938.95,"1,079.79"
,60252,,"1,419.74","1,348.75","1,551.06"
,60254,,"1,790.77","1,701.23","1,956.41"
,60260,,"1,167.82","1,109.43","1,275.84"
,60270,,"1,468.91","1,395.46","1,604.78"
,60271,,"1,134.15","1,077.44","1,239.06"
,60280,,478.91,454.96,523.20
,60281,,627.95,596.55,686.03
,60300,,108.34,102.92,118.36
#,60300,,49.92,47.42,54.53
,60500,,"1,050.30",997.79,"1,147.46"
,60502,,"1,416.50","1,345.68","1,547.53"
,60505,,"1,505.94","1,430.64","1,645.24"
,60512,,261.16,248.10,285.32
,60520,,"1,144.88","1,087.64","1,250.79"
,60521,,"1,220.40","1,159.38","1,333.29"
,60522,,"1,481.11","1,407.05","1,618.11"
,60540,,"1,166.44","1,108.12","1,274.34"
,60545,,"1,358.23","1,290.32","1,483.87"
,60600,,"1,490.69","1,416.16","1,628.58"
,60605,,"1,797.98","1,708.08","1,964.29"
,60650,,"1,291.72","1,227.13","1,411.20"
,61000,,130.21,123.70,142.26
,61001,,123.03,116.88,134.41
,61020,,120.84,114.80,132.02
,61026,,120.80,114.76,131.97
,61050,,81.81,77.72,89.38
,61055,,124.26,118.05,135.76
,61070,,59.54,56.56,65.04
,61105,,526.93,500.58,575.67
,61107,,361.38,343.31,394.81
,61108,,"1,029.87",978.38,"1,125.14"
,61120,,858.53,815.60,937.94
,61140,,"1,461.63","1,388.55","1,596.83"
,61150,,"1,555.44","1,477.67","1,699.32"
,61151,,"1,142.43","1,085.31","1,248.11"
,61154,,"1,465.58","1,392.30","1,601.15"
,61156,,"1,428.34","1,356.92","1,560.46"
,61210,,423.80,402.61,463.00
,61215,,584.14,554.93,638.17
,61250,,995.78,945.99,"1,087.89"
,61253,,"1,142.43","1,085.31","1,248.11"
,61304,,"1,886.45","1,792.13","2,060.95"
,61305,,"2,311.96","2,196.36","2,525.81"
,61312,,"2,388.83","2,269.39","2,609.80"
,61313,,"2,286.12","2,171.81","2,497.58"
,61314,,"2,100.02","1,995.02","2,294.27"
,61315,,"2,386.93","2,267.58","2,607.72"
,61316,,101.00,95.95,110.34
,61320,,"2,182.44","2,073.32","2,384.32"
,61321,,"2,450.11","2,327.60","2,676.74"
,61322,,"2,746.42","2,609.10","3,000.47"
,61323,,"2,760.49","2,622.47","3,015.84"
,61330,,"2,067.62","1,964.24","2,258.88"
,61333,,"2,328.09","2,211.69","2,543.44"
,61340,,"1,658.24","1,575.33","1,811.63"
,61343,,"2,522.20","2,396.09","2,755.50"
,61345,,"2,355.48","2,237.71","2,573.37"
,61450,,"2,216.42","2,105.60","2,421.44"
,61458,,"2,316.76","2,200.92","2,531.06"
,61460,,"2,429.30","2,307.84","2,654.02"
,61500,,"1,447.15","1,374.79","1,581.01"
,61501,,"1,250.69","1,188.16","1,366.38"
,61510,,"2,531.74","2,405.15","2,765.92"
,61512,,"2,942.23","2,795.12","3,214.39"
,61514,,"2,203.44","2,093.27","2,407.26"
,61516,,"2,159.47","2,051.50","2,359.23"
,61517,,100.66,95.63,109.97
,61518,,"3,191.22","3,031.66","3,486.41"
,61519,,"3,390.32","3,220.80","3,703.92"
,61520,,"4,229.11","4,017.65","4,620.30"
,61521,,"3,669.73","3,486.24","4,009.18"
,61522,,"2,523.93","2,397.73","2,757.39"
,61524,,"2,404.03","2,283.83","2,626.40"
,61526,,"3,709.97","3,524.47","4,053.14"
,61530,,"3,547.22","3,369.86","3,875.34"
,61531,,"1,407.67","1,337.29","1,537.88"
,61533,,"1,760.12","1,672.11","1,922.93"
,61534,,"1,901.55","1,806.47","2,077.44"
,61535,,"1,153.60","1,095.92","1,260.31"
,61536,,"2,974.72","2,825.98","3,249.88"
,61537,,"2,838.99","2,697.04","3,101.60"
,61538,,"3,073.24","2,919.58","3,357.52"
,61539,,"2,723.03","2,586.88","2,974.91"
,61540,,"2,511.65","2,386.07","2,743.98"
,61541,,"2,480.09","2,356.09","2,709.50"
,61543,,"2,507.50","2,382.13","2,739.45"
,61544,,"2,191.57","2,081.99","2,394.29"
,61545,,"3,674.97","3,491.22","4,014.90"
,61546,,"2,663.32","2,530.15","2,909.67"
,61548,,"1,776.80","1,687.96","1,941.15"
,61550,,"1,372.17","1,303.56","1,499.09"
,61552,,"1,709.91","1,624.41","1,868.07"
,61556,,"1,969.25","1,870.79","2,151.41"
,61557,,"1,941.41","1,844.34","2,120.99"
,61558,,"2,169.75","2,061.26","2,370.45"
,61559,,"2,762.87","2,624.73","3,018.44"
,61563,,"2,286.93","2,172.58","2,498.47"
,61564,,"2,775.43","2,636.66","3,032.16"
,61566,,"2,585.24","2,455.98","2,824.38"
,61567,,"2,944.68","2,797.45","3,217.07"
,61570,,"2,157.94","2,050.04","2,357.55"
,61571,,"2,296.52","2,181.69","2,508.94"
,61575,,"2,890.16","2,745.65","3,157.50"
,61576,,"4,744.79","4,507.55","5,183.68"
,61580,,"2,658.14","2,525.23","2,904.01"
,61581,,"2,835.24","2,693.48","3,097.50"
,61582,,"3,320.62","3,154.59","3,627.78"
,61583,,"3,289.78","3,125.29","3,594.08"
,61584,,"3,240.83","3,078.79","3,540.61"
,61585,,"3,719.13","3,533.17","4,063.15"
,61586,,"2,815.15","2,674.39","3,075.55"
,61590,,"3,226.98","3,065.63","3,525.47"
,61591,,"3,313.44","3,147.77","3,619.94"
,61592,,"3,584.94","3,405.69","3,916.54"
,61595,,"2,598.02","2,468.12","2,838.34"
,61596,,"2,561.67","2,433.59","2,798.63"
,61597,,"3,367.02","3,198.67","3,678.47"
,61598,,"3,232.88","3,071.24","3,531.93"
,61600,,"2,273.47","2,159.80","2,483.77"
,61601,,"2,735.08","2,598.33","2,988.08"
,61605,,"2,281.96","2,167.86","2,493.04"
,61606,,"3,251.29","3,088.73","3,552.04"
,61607,,"3,462.21","3,289.10","3,782.47"
,61608,,"3,737.87","3,550.98","4,083.63"
,61611,,539.81,512.82,589.74
,61613,,"3,751.13","3,563.57","4,098.11"
,61615,,"3,186.10","3,026.80","3,480.82"
,61616,,"3,765.69","3,577.41","4,114.02"
,61618,,"1,443.74","1,371.55","1,577.28"
,61619,,"1,585.82","1,506.53","1,732.51"
,61623,,645.55,613.27,705.26
,61624,,"1,305.85","1,240.56","1,426.64"
,61626,,992.86,943.22,"1,084.70"
,61630,,"1,517.42","1,441.55","1,657.78"
,61635,,"1,647.61","1,565.23","1,800.01"
,61645,,936.70,889.87,"1,023.35"
,61650,,655.14,622.38,715.74
,61651,,280.22,266.21,306.14
,61680,,"2,616.38","2,485.56","2,858.39"
