NOTE,PROCEDURE,MOD,PAR_AMOUNT,NON-PAR AMOUNT,LIMITING CHARGE
,92284,,29.26,27.80,31.97
,92285,,22.51,21.38,24.59
,92285,26,3.13,2.97,3.42
,92285,TC,19.37,18.40,21.16
,92286,,37.69,35.81,41.18
,92286,26,20.55,19.52,22.45
,92286,TC,17.14,16.28,18.72
,92287,,126.67,120.34,138.39
,92287,26,22.78,21.64,24.89
,92287,TC,103.89,98.70,113.51
,92311,,98.11,93.20,107.18
#,92311,,48.67,46.24,53.18
,92312,,118.45,112.53,129.41
#,92312,,59.13,56.17,64.60
,92313,,93.87,89.18,102.56
#,92313,,41.25,39.19,45.07
,92315,,77.99,74.09,85.20
#,92315,,20.26,19.25,22.14
,92316,,96.29,91.48,105.20
#,92316,,30.27,28.76,33.07
,92317,,82.13,78.02,89.72
#,92317,,20.26,19.25,22.14
,92325,,43.29,41.13,47.30
,92326,,36.91,35.06,40.32
,92502,,94.41,89.69,103.14
,92504,,27.76,26.37,30.33
#,92504,,9.27,8.81,10.13
,92507,,75.42,71.65,82.40
,92508,,23.70,22.52,25.90
,92511,,111.63,106.05,121.96
#,92511,,37.64,35.76,41.12
,92512,,62.80,59.66,68.61
#,92512,,27.08,25.73,29.59
,92516,,70.47,66.95,76.99
#,92516,,22.32,21.20,24.38
,92517,,73.55,69.87,80.35
#,92517,,41.02,38.97,44.82
,92518,,74.10,70.40,80.96
#,92518,,41.89,39.80,45.77
,92519,,118.34,112.42,129.28
#,92519,,61.89,58.80,67.62
,92520,,87.55,83.17,95.65
#,92520,,39.40,37.43,43.04
,92521,,131.27,124.71,143.42
,92522,,109.64,104.16,119.78
,92523,,224.86,213.62,245.66
,92524,,107.49,102.12,117.44
,92526,,83.09,78.94,90.78
,92537,,38.12,36.21,41.64
,92537,26,29.59,28.11,32.33
,92537,TC,8.53,8.10,9.32
,92538,,21.69,20.61,23.70
,92538,26,15.39,14.62,16.81
,92538,TC,6.30,5.99,6.89
,92540,,101.68,96.60,111.09
,92540,26,73.70,70.02,80.52
,92540,TC,27.98,26.58,30.57
,92541,,24.61,23.38,26.89
,92541,26,20.23,19.22,22.10
,92541,TC,4.38,4.16,4.78
,92542,,28.17,26.76,30.77
,92542,26,24.10,22.90,26.34
,92542,TC,4.06,3.86,4.44
,92544,,17.84,16.95,19.49
,92544,26,14.10,13.40,15.41
,92544,TC,3.75,3.56,4.09
,92545,,16.88,16.04,18.45
,92545,26,13.13,12.47,14.34
,92545,TC,3.75,3.56,4.09
,92546,,127.17,120.81,138.93
,92546,26,14.43,13.71,15.77
,92546,TC,112.74,107.10,123.17
,92547,,9.89,9.40,10.81
,92548,,45.73,43.44,49.96
,92548,26,32.42,30.80,35.42
,92548,TC,13.31,12.64,14.54
,92549,,62.83,59.69,68.64
,92549,26,43.13,40.97,47.12
,92549,TC,19.69,18.71,21.52
,92550,,21.16,20.10,23.12
,92552,,38.51,36.58,42.07
,92553,,46.48,44.16,50.78
,92555,,29.26,27.80,31.97
,92556,,45.21,42.95,49.39
,92557,,35.57,33.79,38.86
#,92557,,31.10,29.55,33.98
,92562,,47.76,45.37,52.18
,92563,,34.36,32.64,37.54
,92565,,21.29,20.23,23.26
,92567,,15.66,14.88,17.11
#,92567,,10.55,10.02,11.52
,92568,,14.75,14.01,16.11
,92570,,31.39,29.82,34.29
#,92570,,28.20,26.79,30.81
,92571,,30.54,29.01,33.36
,92572,,54.77,52.03,59.83
,92575,,71.28,67.72,77.88
,92576,,43.61,41.43,47.64
,92577,,22.24,21.13,24.30
,92579,,42.96,40.81,46.93
#,92579,,35.94,34.14,39.26
,92582,,85.71,81.42,93.63
,92583,,57.01,54.16,62.28
,92584,,104.83,99.59,114.53
,92587,,21.40,20.33,23.38
,92587,26,17.65,16.77,19.29
,92587,TC,3.75,3.56,4.09
,92588,,32.67,31.04,35.70
,92588,26,27.65,26.27,30.21
,92588,TC,5.02,4.77,5.49
,92596,,76.78,72.94,83.88
,92597,,71.81,68.22,78.45
,92601,,152.67,145.04,166.80
#,92601,,118.54,112.61,129.50
,92602,,95.83,91.04,104.70
#,92602,,67.13,63.77,73.34
,92603,,143.71,136.52,157.00
#,92603,,115.32,109.55,125.98
,92604,,86.55,82.22,94.55
#,92604,,64.23,61.02,70.17
,92607,,121.25,115.19,132.47
,92608,,47.74,45.35,52.15
,92609,,101.28,96.22,110.65
,92610,,83.95,79.75,91.71
#,92610,,69.60,66.12,76.04
,92611,,89.63,85.15,97.92
,92612,,192.61,182.98,210.43
#,92612,,65.03,61.78,71.05
,92613,,36.10,34.30,39.45
,92614,,145.96,138.66,159.46
#,92614,,64.31,61.09,70.25
,92615,,32.23,30.62,35.21
,92616,,224.74,213.50,245.53
#,92616,,98.13,93.22,107.20
,92617,,39.97,37.97,43.67
#,92617,,39.65,37.67,43.32
,92620,,86.93,82.58,94.97
#,92620,,77.36,73.49,84.51
,92621,,21.16,20.10,23.12
#,92621,,18.29,17.38,19.99
,92622,,76.99,73.14,84.11
#,92622,,64.55,61.32,70.52
,92623,,19.87,18.88,21.71
#,92623,,17.00,16.15,18.57
,92625,,65.69,62.41,71.77
#,92625,,59.31,56.34,64.79
,92626,,84.00,79.80,91.77
#,92626,,72.52,68.89,79.22
,92627,,19.87,18.88,21.71
#,92627,,17.00,16.15,18.57
,92640,,105.25,99.99,114.99
#,92640,,90.90,86.36,99.31
,92651,,77.08,73.23,84.21
,92652,,106.14,100.83,115.95
,92653,,79.26,75.30,86.60
,92920,,552.01,524.41,603.07
,92924,,657.40,624.53,718.21
,92928,,612.93,582.28,669.62
,92933,,688.53,654.10,752.22
,92937,,612.60,581.97,669.27
,92941,,688.94,654.49,752.66
,92943,,689.18,654.72,752.93
,92950,,317.53,301.65,346.90
#,92950,,184.85,175.61,201.95
,92953,,1.20,1.14,1.31
,92960,,150.96,143.41,164.92
#,92960,,107.27,101.91,117.20
,92961,,253.24,240.58,276.67
,92970,,197.48,187.61,215.75
,92971,,103.97,98.77,113.59
,92972,,145.72,138.43,159.19
,92973,,183.34,174.17,200.30
,92974,,167.50,159.13,183.00
,92975,,392.56,372.93,428.87
,92977,,57.13,54.27,62.41
,92978,,346.05,328.75,378.06
,92978,26,97.39,92.52,106.40
,92978,TC,229.53,218.05,250.76
,92979,,210.83,200.29,230.33
,92979,26,77.67,73.79,84.86
,92979,TC,116.60,110.77,127.39
,92986,,1379.91,1310.91,1507.55
,92987,,1422.48,1351.36,1554.06
,92990,,1138.31,1081.39,1243.60
,92997,,652.20,619.59,712.53
,92998,,331.41,314.84,362.07
,93000,,14.28,13.57,15.61
,93005,,6.30,5.99,6.89
,93010,,7.98,7.58,8.72
,93015,,71.21,67.65,77.80
,93016,,20.26,19.25,22.14
,93017,,37.15,35.29,40.58
,93018,,13.80,13.11,15.08
,93024,,110.42,104.90,120.64
,93024,26,53.26,50.60,58.19
,93024,TC,57.16,54.30,62.45
,93025,,123.51,117.33,134.93
,93025,26,35.65,33.87,38.95
,93025,TC,87.86,83.47,95.99
,93040,,13.31,12.64,14.54
,93041,,6.62,6.29,7.23
,93042,,6.70,6.37,7.33
,93050,,16.19,15.38,17.69
,93050,26,7.98,7.58,8.72
,93050,TC,8.21,7.80,8.97
,93150,,98.29,93.38,107.39
#,93150,,41.20,39.14,45.01
,93151,,86.14,81.83,94.10
#,93151,,38.94,36.99,42.54
,93152,,138.67,131.74,151.50
#,93152,,87.32,82.95,95.39
,93153,,51.34,48.77,56.09
#,93153,,21.36,20.29,23.33
,93224,,68.22,64.81,74.53
,93225,,17.46,16.59,19.08
,93226,,33.09,31.44,36.16
,93227,,17.67,16.79,19.31
,93228,,24.89,23.65,27.20
,93229,,736.09,699.29,804.18
,93241,,257.33,244.46,281.13
,93242,,11.40,10.83,12.45
,93243,,223.49,212.32,244.17
,93244,,22.44,21.32,24.52
,93245,,267.88,254.49,292.66
,93246,,11.40,10.83,12.45
,93247,,231.78,220.19,253.22
,93248,,24.70,23.47,26.99
,93260,,73.49,69.82,80.29
,93260,26,40.09,38.09,43.80
,93260,TC,33.41,31.74,36.50
,93261,,67.46,64.09,73.70
,93261,26,34.37,32.65,37.55
,93261,TC,33.09,31.44,36.16
,93264,,51.48,48.91,56.25
#,93264,,35.53,33.75,38.81
,93268,,162.30,154.19,177.32
,93270,,7.89,7.50,8.63
,93271,,131.00,124.45,143.12
,93272,,23.40,22.23,25.56
,93278,,30.91,29.36,33.76
,93278,26,12.17,11.56,13.29
,93278,TC,18.74,17.80,20.47
,93279,,64.54,61.31,70.51
,93279,26,30.17,28.66,32.96
,93279,TC,34.36,32.64,37.54
,93280,,75.13,71.37,82.08
,93280,26,35.34,33.57,38.61
,93280,TC,39.78,37.79,43.46
,93281,,80.19,76.18,87.61
,93281,26,39.77,37.78,43.45
,93281,TC,40.42,38.40,44.16
,93282,,76.36,72.54,83.42
,93282,26,39.77,37.78,43.45
,93282,TC,36.60,34.77,39.99
,93283,,93.99,89.29,102.68
,93283,26,53.89,51.20,58.88
,93283,TC,40.10,38.10,43.82
,93284,,101.38,96.31,110.76
,93284,26,58.41,55.49,63.81
,93284,TC,42.97,40.82,46.94
,93285,,57.13,54.27,62.41
,93285,26,24.36,23.14,26.61
,93285,TC,32.77,31.13,35.80
,93286,,43.06,40.91,47.05
,93286,26,14.12,13.41,15.42
,93286,TC,28.94,27.49,31.61
,93287,,49.84,47.35,54.45
,93287,26,20.90,19.86,22.84
,93287,TC,28.94,27.49,31.61
,93288,,53.65,50.97,58.62
,93288,26,19.61,18.63,21.42
,93288,TC,34.04,32.34,37.19
,93289,,68.97,65.52,75.35
,93289,26,34.93,33.18,38.16
,93289,TC,34.04,32.34,37.19
,93290,,50.70,48.17,55.40
,93290,26,20.17,19.16,22.03
,93290,TC,30.54,29.01,33.36
,93291,,46.60,44.27,50.91
,93291,26,17.02,16.17,18.60
,93291,TC,29.58,28.10,32.32
,93292,,49.11,46.65,53.65
,93292,26,20.17,19.16,22.03
,93292,TC,28.94,27.49,31.61
,93293,,40.19,38.18,43.91
,93293,26,13.48,12.81,14.73
,93293,TC,26.71,25.37,29.18
,93294,,29.02,27.57,31.71
,93295,,35.48,33.71,38.77
,93296,,19.37,18.40,21.16
,93297,,58.40,55.48,63.80
,93297,26,24.04,22.84,26.27
,93297,TC,34.36,32.64,37.54
,93298,,97.55,92.67,106.57
,93298,26,24.04,22.84,26.27
,93298,TC,73.51,69.83,80.30
,93303,,208.09,197.69,227.34
,93303,26,59.07,56.12,64.54
,93303,TC,149.02,141.57,162.81
,93304,,146.16,138.85,159.68
,93304,26,34.06,32.36,37.21
,93304,TC,112.10,106.50,122.48
,93306,,187.76,178.37,205.13
,93306,26,66.18,62.87,72.30
,93306,TC,121.59,115.51,132.84
,93307,,130.86,124.32,142.97
,93307,26,42.04,39.94,45.93
,93307,TC,88.82,84.38,97.04
,93308,,94.37,89.65,103.10
,93308,26,24.05,22.85,26.28
,93308,TC,70.32,66.80,76.82
,93312,,225.93,214.63,246.82
,93312,26,102.43,97.31,111.91
,93312,TC,123.50,117.33,134.93
,93313,,11.14,10.58,12.17
,93314,,218.25,207.34,238.44
,93314,26,88.37,83.95,96.54
,93314,TC,129.88,123.39,141.90
,93315,,365.11,346.85,398.88
,93315,26,120.74,114.70,131.91
,93315,TC,183.78,174.59,200.78
,93316,,25.20,23.94,27.53
,93317,,306.72,291.38,335.09
,93317,26,86.46,82.14,94.46
,93317,TC,232.74,221.10,254.27
,93318,,532.48,505.86,581.74
,93318,26,100.41,95.39,109.70
,93318,TC,337.48,320.61,368.70
,93319,,52.57,49.94,57.43
#,93319,,23.23,22.07,25.38
,93320,,48.52,46.09,53.00
,93320,26,17.03,16.18,18.61
,93320,TC,31.49,29.92,34.41
,93321,,23.92,22.72,26.13
,93321,26,7.02,6.67,7.67
,93321,TC,16.90,16.06,18.47
,93325,,21.73,20.64,23.74
,93325,26,2.91,2.76,3.17
,93325,TC,18.82,17.88,20.56
,93350,,176.68,167.85,193.03
,93350,26,66.18,62.87,72.30
,93350,TC,110.51,104.98,120.73
,93351,,222.52,211.39,243.10
,93351,26,79.33,75.36,86.66
,93351,TC,143.19,136.03,156.43
,93352,,34.07,32.37,37.23
,93355,,220.87,209.83,241.30
,93356,,35.37,33.60,38.64
#,93356,,11.77,11.18,12.86
,93451,,794.12,754.41,867.57
,93451,26,133.93,127.23,146.31
,93451,TC,660.19,627.18,721.26
,93452,,841.47,799.40,919.31
,93452,26,241.87,229.78,264.25
,93452,TC,599.59,569.61,655.05
,93453,,1075.51,1021.73,1174.99
,93453,26,323.55,307.37,353.48
,93453,TC,751.96,714.36,821.51
,93454,,847.46,805.09,925.85
,93454,26,244.37,232.15,266.97
,93454,TC,603.10,572.95,658.89
,93455,,947.67,900.29,1035.33
,93455,26,285.88,271.59,312.33
,93455,TC,661.78,628.69,722.99
,93456,,1056.49,1003.67,1154.22
,93456,26,319.12,303.16,348.63
,93456,TC,737.37,700.50,805.58
,93457,,1154.22,1096.51,1260.99
,93457,26,358.88,340.94,392.08
,93457,TC,795.34,755.57,868.91
,93458,,978.36,929.44,1068.86
,93458,26,301.35,286.28,329.22
,93458,TC,677.01,643.16,739.63
,93459,,1054.81,1002.07,1152.38
,93459,26,341.76,324.67,373.37
,93459,TC,713.05,677.40,779.01
,93460,,1170.95,1112.40,1279.26
,93460,26,383.59,364.41,419.07
,93460,TC,787.36,747.99,860.19
,93461,,1291.73,1227.14,1411.21
,93461,26,423.44,402.27,462.61
,93461,TC,868.29,824.88,948.61
,93462,,214.98,204.23,234.86
,93463,,96.42,91.60,105.34
,93464,,209.62,199.14,229.01
,93464,26,87.63,83.25,95.74
,93464,TC,121.99,115.89,133.27
,93503,,87.41,83.04,95.50
,93505,,612.60,581.97,669.27
,93505,26,232.59,220.96,254.10
,93505,TC,380.01,361.01,415.16
,93563,,52.50,49.88,57.36
,93564,,57.68,54.80,63.02
,93565,,28.87,27.43,31.54
,93566,,26.41,25.09,28.85
,93567,,39.26,37.30,42.90
,93568,,48.44,46.02,52.92
,93569,,36.70,34.87,40.10
,93571,,344.74,327.50,376.63
,93571,26,73.97,70.27,80.81
,93571,TC,229.53,218.05,250.76
,93572,,142.90,135.76,156.12
,93572,26,53.61,50.93,58.57
,93572,TC,93.10,88.45,101.72
,93573,,60.97,57.92,66.61
,93574,,68.22,64.81,74.53
,93575,,90.57,86.04,98.95
,93580,,1014.92,964.17,1108.80
,93581,,1383.40,1314.23,1511.36
,93582,,690.53,656.00,754.40
,93583,,773.61,734.93,845.17
,93584,,58.20,55.29,63.58
,93585,,54.98,52.23,60.06
,93586,,69.88,66.39,76.35
,93587,,101.82,96.73,111.24
,93588,,103.35,98.18,112.91
,93590,,1052.44,999.82,1149.79
,93591,,873.99,830.29,954.83
,93592,,377.58,358.70,412.51
,93593,26,182.67,173.54,199.57
,93594,26,279.98,265.98,305.88
,93595,26,248.89,236.45,271.92
,93596,26,310.13,294.62,338.81
,93597,26,402.93,382.78,440.20
,93598,26,63.29,60.13,69.15
,93600,,248.81,236.37,271.83
,93600,26,118.44,112.52,129.40
,93600,TC,101.55,96.47,110.94
,93602,,205.05,194.80,224.02
,93602,26,116.92,111.07,127.73
,93602,TC,57.10,54.25,62.39
,93603,,235.54,223.76,257.32
,93603,26,116.92,111.07,127.73
,93603,TC,86.88,82.54,94.92
,93609,,483.99,459.79,528.76
,93609,26,277.76,263.87,303.45
,93609,TC,140.18,133.17,153.15
,93610,,281.31,267.24,307.33
,93610,26,164.58,156.35,179.80
,93610,TC,71.15,67.59,77.73
,93612,,295.10,280.35,322.40
,93612,26,162.04,153.94,177.03
,93612,TC,83.80,79.61,91.55
,93613,,301.99,286.89,329.92
,93615,,74.86,71.12,81.79
,93615,26,34.92,33.17,38.15
,93615,TC,16.43,15.61,17.95
,93616,,496.08,471.28,541.97
,93616,26,56.17,53.36,61.36
,93616,TC,203.04,192.89,221.82
,93618,,496.08,471.28,541.97
,93618,26,219.54,208.56,239.84
,93618,TC,203.04,192.89,221.82
,93619,,912.60,866.97,997.02
,93619,26,391.00,371.45,427.17
,93619,TC,395.17,375.41,431.72
,93620,,1003.86,953.67,1096.72
,93620,26,631.06,599.51,689.44
,93620,TC,434.70,412.97,474.92
,93621,,400.02,380.02,437.02
,93621,26,83.68,79.50,91.43
,93621,TC,266.67,253.34,291.34
,93622,,586.04,556.74,640.25
,93622,26,174.10,165.40,190.21
,93622,TC,390.69,371.16,426.83
,93623,,475.54,451.76,519.52
,93623,26,55.83,53.04,61.00
,93623,TC,281.94,267.84,308.02
,93624,,446.73,424.39,488.05
,93624,26,245.72,233.43,268.44
,93624,TC,102.90,97.76,112.42
,93631,,2356.70,2238.87,2574.70
,93631,26,405.90,385.61,443.45
,93631,TC,1853.20,1760.54,2024.62
,93640,,294.09,279.39,321.30
,93640,26,180.17,171.16,196.83
,93640,TC,86.29,81.98,94.28
,93641,,773.05,734.40,844.56
,93641,26,313.43,297.76,342.42
,93641,TC,366.01,347.71,399.87
,93642,,336.09,319.29,367.18
,93642,26,257.24,244.38,281.04
,93642,TC,78.85,74.91,86.15
,93644,,184.32,175.10,201.37
,93644,26,136.56,129.73,149.19
,93644,TC,47.76,45.37,52.18
,93650,,604.11,573.90,659.99
,93653,,868.40,824.98,948.73
,93654,,1047.02,994.67,1143.87
,93655,,319.03,303.08,348.54
,93656,,983.65,934.47,1074.64
,93657,,319.35,303.38,348.89
,93660,,159.85,151.86,174.64
,93660,26,87.70,83.32,95.82
,93660,TC,72.15,68.54,78.82
,93662,,414.26,393.55,452.58
,93662,26,67.44,64.07,73.68
,93662,TC,245.31,233.04,268.00
,93668,,14.27,13.56,15.59
,93701,,25.43,24.16,27.78
,93702,,113.70,108.02,124.22
,93724,,271.74,258.15,296.87
,93724,26,227.18,215.82,248.19
,93724,TC,44.57,42.34,48.69
,93745,,98.21,93.30,107.30
,93745,26,60.25,57.24,65.83
,93745,TC,37.96,36.06,41.47
,93750,,52.61,49.98,57.48
#,93750,,41.76,39.67,45.62
,93784,,44.93,42.68,49.08
,93786,,21.92,20.82,23.94
,93788,,5.66,5.38,6.19
,93790,,17.35,16.48,18.95
,93792,,66.41,63.09,72.55
,93793,,11.18,10.62,12.21
,93797,,16.60,15.77,18.14
#,93797,,8.31,7.89,9.07
,93798,,24.87,23.63,27.17
#,93798,,13.38,12.71,14.62
,93880,,181.81,172.72,198.63
,93880,26,37.58,35.70,41.06
,93880,TC,144.23,137.02,157.57
,93882,,119.30,113.34,130.34
,93882,26,23.47,22.30,25.65
,93882,TC,95.84,91.05,104.71
,93886,,247.10,234.75,269.96
,93886,26,44.18,41.97,48.27
,93886,TC,202.92,192.77,221.69
C,93888,,140.56,133.53,153.56
,93888,26,35.16,33.40,38.41
C,93888,TC,105.40,100.13,115.15
C,93892,,162.40,154.28,177.42
,93892,26,56.99,54.14,62.26
C,93892,TC,105.40,100.13,115.15
C,93893,,163.27,155.11,178.38
,93893,26,58.10,55.20,63.48
C,93893,TC,105.17,99.91,114.90
,93896,,172.50,163.88,188.46
,93896,26,39.98,37.98,43.68
,93896,TC,132.51,125.88,144.76
,93897,,216.70,205.87,236.75
,93897,26,36.43,34.61,39.80
,93897,TC,180.27,171.26,196.95
,93898,,226.98,215.63,247.97
,93898,26,42.79,40.65,46.75
,93898,TC,184.18,174.97,201.22
,93922,,79.46,75.49,86.81
,93922,26,12.01,11.41,13.12
,93922,TC,67.45,64.08,73.69
,93923,,126.21,119.90,137.89
,93923,26,21.52,20.44,23.51
,93923,TC,104.68,99.45,114.37
,93924,,154.30,146.59,168.58
,93924,26,23.78,22.59,25.98
,93924,TC,130.52,123.99,142.59
,93925,,228.61,217.18,249.76
,93925,26,36.94,35.09,40.35
,93925,TC,191.67,182.09,209.40
C,93926,,128.23,121.82,140.09
,93926,26,22.59,21.46,24.68
C,93926,TC,105.64,100.36,115.41
,93930,,191.22,181.66,208.91
,93930,26,37.82,35.93,41.32
,93930,TC,153.40,145.73,167.59
,93931,,118.43,112.51,129.39
,93931,26,22.91,21.76,25.02
,93931,TC,95.52,90.74,104.35
,93970,,178.65,169.72,195.18
,93970,26,32.19,30.58,35.17
,93970,TC,146.46,139.14,160.01
,93971,,114.33,108.61,124.90
,93971,26,20.73,19.69,22.64
,93971,TC,93.60,88.92,102.26
,93975,,252.57,239.94,275.93
,93975,26,54.20,51.49,59.21
,93975,TC,198.37,188.45,216.72
C,93976,,142.75,135.61,155.95
,93976,26,37.11,35.25,40.54
C,93976,TC,105.64,100.36,115.41
,93978,,175.58,166.80,191.82
,93978,26,39.64,37.66,43.31
,93978,TC,135.94,129.14,148.51
,93979,,113.24,107.58,123.72
,93979,26,23.47,22.30,25.65
,93979,TC,89.78,85.29,98.08
,93980,,113.50,107.83,124.00
,93980,26,57.77,54.88,63.11
,93980,TC,55.73,52.94,60.88
,93981,,68.48,65.06,74.82
,93981,26,21.05,20.00,23.00
,93981,TC,47.44,45.07,51.83
,93985,,239.84,227.85,262.03
,93985,26,39.56,37.58,43.22
,93985,TC,200.28,190.27,218.81
C,93986,,129.02,122.57,140.96
,93986,26,23.38,22.21,25.54
C,93986,TC,105.64,100.36,115.41
C,93990,,129.26,122.80,141.22
,93990,26,23.62,22.44,25.81
C,93990,TC,105.64,100.36,115.41
,94002,,91.63,87.05,100.11
,94003,,64.51,61.28,70.47
,94004,,46.86,44.52,51.20
,94010,,26.72,25.38,29.19
,94010,26,7.98,7.58,8.72
,94010,TC,18.74,17.80,20.47
,94011,,84.09,79.89,91.87
,94012,,136.43,129.61,149.05
,94013,,18.48,17.56,20.19
,94014,,54.58,51.85,59.63
,94015,,30.85,29.31,33.71
,94016,,23.72,22.53,25.91
,94060,,37.91,36.01,41.41
,94060,26,9.93,9.43,10.84
,94060,TC,27.98,26.58,30.57
,94070,,61.87,58.78,67.60
,94070,26,26.64,25.31,29.11
,94070,TC,35.24,33.48,38.50
,94200,,14.85,14.11,16.23
,94200,26,2.82,2.68,3.08
,94200,TC,12.04,11.44,13.16
,94375,,37.96,36.06,41.47
,94375,26,13.80,13.11,15.08
,94375,TC,24.16,22.95,26.39
,94450,,85.05,80.80,92.92
,94450,26,19.51,18.53,21.31
,94450,TC,65.54,62.26,71.60
,94452,,49.12,46.66,53.66
,94452,26,13.80,13.11,15.08
,94452,TC,35.32,33.55,38.58
,94453,,65.27,62.01,71.31
,94453,26,17.92,17.02,19.57
,94453,TC,47.36,44.99,51.74
,94610,,54.92,52.17,60.00
,94617,,86.81,82.47,94.84
,94617,26,30.28,28.77,33.09
,94617,TC,56.52,53.69,61.74
,94618,,33.82,32.13,36.95
,94618,26,21.47,20.40,23.46
,94618,TC,12.36,11.74,13.50
,94619,,63.49,60.32,69.37
,94619,26,20.60,19.57,22.51
,94619,TC,42.89,40.75,46.86
,94621,,152.01,144.41,166.07
,94621,26,66.46,63.14,72.61
,94621,TC,85.55,81.27,93.46
,94625,,75.14,71.38,82.09
#,94625,,18.05,17.15,19.72
,94626,,81.63,77.55,89.18
#,94626,,25.81,24.52,28.20
,94640,,7.89,7.50,8.63
,94642,,34.49,32.77,37.69
,94644,,55.65,52.87,60.80
,94645,,16.50,15.68,18.03
,94660,,64.11,60.90,70.04
#,94660,,36.37,34.55,39.73
,94662,,34.13,32.42,37.28
,94664,,17.70,16.82,19.34
,94667,,24.71,23.47,26.99
,94668,,37.47,35.60,40.94
,94669,,20.57,19.54,22.47
,94680,,51.48,48.91,56.25
,94680,26,12.42,11.80,13.57
,94680,TC,39.06,37.11,42.68
,94681,,46.75,44.41,51.07
,94681,26,9.28,8.82,10.14
,94681,TC,37.47,35.60,40.94
,94690,,46.76,44.42,51.08
,94690,26,3.78,3.59,4.13
,94690,TC,42.97,40.82,46.94
,94726,,55.07,52.32,60.17
,94726,26,11.54,10.96,12.60
,94726,TC,43.53,41.35,47.55
,94727,,43.67,41.49,47.71
,94727,26,11.54,10.96,12.60
,94727,TC,32.13,30.52,35.10
,94728,,43.04,40.89,47.02
,94728,26,11.86,11.27,12.96
,94728,TC,31.17,29.61,34.05
,94729,,54.16,51.45,59.17
,94729,26,8.63,8.20,9.43
,94729,TC,45.53,43.25,49.74
,94760,,3.75,3.56,4.09
,94761,,4.06,3.86,4.44
,94762,,23.84,22.65,26.05
,94780,,52.00,49.40,56.81
#,94780,,22.66,21.53,24.76
,94781,,21.06,20.01,23.01
#,94781,,7.98,7.58,8.72
,95004,,3.75,3.56,4.09
,95012,,18.10,17.20,19.78
,95017,,8.25,7.84,9.02
#,95017,,3.78,3.59,4.13
,95018,,19.13,18.17,20.90
#,95018,,7.01,6.66,7.66
,95024,,7.58,7.20,8.28
#,95024,,1.20,1.14,1.31
,95027,,4.71,4.47,5.14
,95028,,12.04,11.44,13.16
,95044,,5.02,4.77,5.49
,95052,,5.66,5.38,6.19
,95056,,51.18,48.62,55.91
,95060,,38.19,36.28,41.72
,95065,,28.30,26.89,30.92
,95070,,34.52,32.79,37.71
,95076,,121.29,115.23,132.51
#,95076,,71.86,68.27,78.51
,95079,,84.23,80.02,92.02
#,95079,,66.37,63.05,72.51
,95115,,10.44,9.92,11.41
,95117,,12.04,11.44,13.16
,95144,,15.90,15.11,17.38
#,95144,,3.46,3.29,3.78
,95145,,33.76,32.07,36.88
#,95145,,3.46,3.29,3.78
,95146,,61.82,58.73,67.54
#,95146,,3.46,3.29,3.78
,95147,,59.59,56.61,65.10
#,95147,,3.46,3.29,3.78
,95148,,88.30,83.89,96.47
#,95148,,3.46,3.29,3.78
,95149,,117.32,111.45,128.17
#,95149,,3.46,3.29,3.78
,95165,,13.98,13.28,15.27
#,95165,,3.46,3.29,3.78
,95170,,10.48,9.96,11.45
#,95170,,3.46,3.29,3.78
,95180,,136.40,129.58,149.02
#,95180,,100.04,95.04,109.30
,95249,,64.10,60.90,70.04
,95250,,138.41,131.49,151.21
,95251,,34.18,32.47,37.34
,95700,,216.72,205.88,236.76
,95705,,103.65,98.47,113.24
,95706,,345.20,327.94,377.13
,95707,,436.37,414.55,476.73
,95708,,166.76,158.42,182.18
,95709,,653.74,621.05,714.21
,95710,,817.90,777.01,893.56
,95711,,146.00,138.70,159.51
,95712,,435.72,413.93,476.02
,95713,,591.12,561.56,645.79
,95714,,213.80,203.11,233.58
,95715,,777.35,738.48,849.25
,95716,,1018.73,967.79,1112.96
,95717,,107.27,101.91,117.20
#,95717,,105.67,100.39,115.45
,95718,,135.20,128.44,147.71
#,95718,,132.96,126.31,145.26
,95719,,161.38,153.31,176.31
#,95719,,158.83,150.89,173.52
,95720,,206.97,196.62,226.11
#,95720,,203.78,193.59,222.63
,95721,,206.73,196.39,225.85
#,95721,,202.90,192.76,221.67
,95722,,251.74,239.15,275.02
#,95722,,247.59,235.21,270.49
,95723,,254.64,241.91,278.20
#,95723,,249.86,237.37,272.98
,95724,,319.25,303.29,348.78
#,95724,,314.15,298.44,343.21
,95725,,292.46,277.84,319.52
#,95725,,286.40,272.08,312.89
,95726,,406.20,385.89,443.77
#,95726,,398.87,378.93,435.77
,95782,,939.42,892.45,1026.32
,95782,26,118.22,112.31,129.16
,95782,TC,821.19,780.13,897.15
,95783,,995.51,945.73,1087.59
,95783,26,128.79,122.35,140.70
,95783,TC,866.72,823.38,946.89
,95800,,124.44,118.22,135.95
,95800,26,37.86,35.97,41.37
,95800,TC,86.59,82.26,94.60
,95801,,94.78,90.04,103.55
,95801,26,39.45,37.48,43.10
,95801,TC,55.33,52.56,60.44
,95803,,125.91,119.61,137.55
,95803,26,40.20,38.19,43.92
,95803,TC,85.71,81.42,93.63
,95805,,424.41,403.19,463.67
,95805,26,55.19,52.43,60.29
,95805,TC,369.22,350.76,403.37
,95806,,93.55,88.87,102.20
,95806,26,42.36,40.24,46.28
